"id","station_id","latitude","longitude","created_at","updated_at","deleted_at","error"
1738,1738,49.03551,2.06192,2023-01-19 12:26:49.000,2023-05-20 02:00:04.000,,0
1739,1739,49.05279,2.01796,2023-01-19 12:26:49.000,2023-05-20 02:00:04.000,,0
1740,1740,49.03806,2.07053,2023-01-19 12:26:49.000,2023-05-20 02:00:04.000,,0
1741,1741,49.04440,2.09063,2023-01-19 12:26:49.000,2023-05-20 02:00:04.000,,0
1742,1742,49.04778,2.10304,2023-01-19 12:26:49.000,2023-05-20 02:00:04.000,,0
1743,1743,49.03887,2.07640,2023-01-19 12:26:49.000,2023-05-20 02:00:04.000,,0
1744,1744,49.04483,2.05346,2023-01-19 12:26:49.000,2023-05-20 02:00:04.000,,0
1745,1745,49.04358,2.08481,2023-01-19 12:26:49.000,2023-05-20 02:00:04.000,,0
1746,1746,49.01806,2.09103,2023-01-19 12:26:49.000,2023-05-20 02:00:04.000,,0
1747,1747,49.02724,2.07718,2023-01-19 12:26:49.000,2023-05-20 02:00:04.000,,0
1748,1748,49.04300,2.02969,2023-01-19 12:26:49.000,2023-05-20 02:00:04.000,,0
1749,1749,49.04328,2.06893,2023-01-19 12:26:49.000,2023-05-20 02:00:04.000,,0
1750,1750,49.05099,2.05732,2023-01-19 12:26:49.000,2023-05-20 02:00:04.000,,0
1751,1751,49.03121,2.06151,2023-01-19 12:26:49.000,2023-05-20 02:00:04.000,,0
1752,1752,49.04825,2.01124,2023-01-19 12:26:49.000,2023-05-20 02:00:04.000,,0
1753,1753,49.04522,2.00251,2023-01-19 12:26:49.000,2023-05-20 02:00:04.000,,0
1754,1754,49.05160,2.03611,2023-01-19 12:26:49.000,2023-05-20 02:00:04.000,,0
1755,1755,49.03011,2.02157,2023-01-19 12:26:49.000,2023-05-20 02:00:04.000,,0
1756,1756,49.02307,2.11046,2023-01-19 12:26:49.000,2023-05-20 02:00:04.000,,0
1757,1757,49.01122,2.09846,2023-01-19 12:26:49.000,2023-05-20 02:00:04.000,,0
1758,1758,49.03604,2.07961,2023-01-19 12:26:49.000,2023-05-20 02:00:04.000,,0
1759,1759,49.02421,2.10327,2023-01-19 12:26:49.000,2023-05-20 02:00:04.000,,0
1760,1760,49.04232,2.01958,2023-01-19 12:26:49.000,2023-05-20 02:00:04.000,,0
1761,1761,49.03211,2.07435,2023-01-19 12:26:49.000,2023-05-20 02:00:04.000,,0
1762,1762,49.04687,2.01362,2023-01-19 12:26:49.000,2023-05-20 02:00:04.000,,0
1763,1763,49.01453,2.07895,2023-01-19 12:26:49.000,2023-05-20 02:00:04.000,,0
1764,1764,49.04322,2.06040,2023-01-19 12:26:49.000,2023-05-20 02:00:04.000,,0
1765,1765,49.04896,2.02695,2023-01-19 12:26:49.000,2023-05-20 02:00:04.000,,0
1766,1766,49.02316,2.02949,2023-01-19 12:26:49.000,2023-05-20 02:00:04.000,,0
1767,1767,49.04940,2.01708,2023-01-19 12:26:49.000,2023-05-20 02:00:04.000,,0
1768,1768,49.04625,2.10571,2023-01-19 12:26:49.000,2023-05-20 02:00:04.000,,0
1769,1769,49.04930,2.03522,2023-01-19 12:26:49.000,2023-05-20 02:00:04.000,,0
1770,1770,49.04659,2.04512,2023-01-19 12:26:49.000,2023-05-20 02:00:04.000,,0
1771,1771,49.03214,2.08780,2023-01-19 12:26:49.000,2023-05-20 02:00:04.000,,0
1772,1772,49.89603,2.29504,2023-01-19 12:26:55.000,2023-05-20 02:02:11.000,,0
1773,1773,49.89336,2.30131,2023-01-19 12:26:55.000,2023-05-20 02:02:11.000,,0
1774,1774,49.89729,2.29786,2023-01-19 12:26:55.000,2023-05-20 02:02:11.000,,0
1775,1775,49.89413,2.28705,2023-01-19 12:26:55.000,2023-05-20 02:02:11.000,,0
1776,1776,49.89686,2.28287,2023-01-19 12:26:55.000,2023-05-20 02:02:11.000,,0
1777,1777,49.89685,2.30158,2023-01-19 12:26:55.000,2023-05-20 02:02:11.000,,0
1778,1778,49.89508,2.29940,2023-01-19 12:26:55.000,2023-05-20 02:02:11.000,,0
1779,1779,49.89812,2.29520,2023-01-19 12:26:55.000,2023-05-20 02:02:11.000,,0
1780,1780,49.89725,2.28925,2023-01-19 12:26:55.000,2023-05-20 02:02:11.000,,0
1781,1781,49.88779,2.30361,2023-01-19 12:26:55.000,2023-05-20 02:02:11.000,,0
1782,1782,49.89094,2.30084,2023-01-19 12:26:55.000,2023-05-20 02:02:11.000,,0
1783,1783,49.89028,2.30738,2023-01-19 12:26:55.000,2023-05-20 02:02:11.000,,0
1784,1784,49.89272,2.29708,2023-01-19 12:26:55.000,2023-05-20 02:02:11.000,,0
1785,1785,49.89224,2.30769,2023-01-19 12:26:55.000,2023-05-20 02:02:11.000,,0
1786,1786,49.89002,2.29123,2023-01-19 12:26:55.000,2023-05-20 02:02:11.000,,0
1787,1787,49.89024,2.28216,2023-01-19 12:26:55.000,2023-05-20 02:02:11.000,,0
1788,1788,49.89344,2.28453,2023-01-19 12:26:55.000,2023-05-20 02:02:11.000,,0
1789,1789,49.89558,2.30619,2023-01-19 12:26:55.000,2023-05-20 02:02:11.000,,0
1790,1790,49.90165,2.30324,2023-01-19 12:26:55.000,2023-05-20 02:02:11.000,,0
1791,1791,49.88977,2.30910,2023-01-19 12:26:55.000,2023-05-20 02:02:11.000,,0
1792,1792,49.88427,2.29484,2023-01-19 12:26:55.000,2023-05-20 02:02:11.000,,0
1793,1793,49.89392,2.29272,2023-01-19 12:26:55.000,2023-05-20 02:02:11.000,,0
1794,1794,49.88870,2.29730,2023-01-19 12:26:55.000,2023-05-20 02:02:11.000,,0
1795,1795,49.87924,2.29612,2023-01-19 12:26:55.000,2023-05-20 02:02:11.000,,0
1796,1796,49.89910,2.30054,2023-01-19 12:26:55.000,2023-05-20 02:02:11.000,,0
1797,1797,49.90433,2.30082,2023-01-19 12:26:55.000,2023-05-20 02:02:11.000,,0
1798,1798,45.74332,4.81575,2023-01-19 12:26:55.000,2023-05-20 02:00:35.000,,0
1799,1799,45.75197,4.82166,2023-01-19 12:26:55.000,2023-05-20 02:00:35.000,,0
1800,1800,45.84603,4.83241,2023-01-19 12:26:55.000,2023-05-20 02:00:35.000,,0
1801,1801,45.76890,4.84485,2023-01-19 12:26:55.000,2023-05-20 02:00:35.000,,0
1802,1802,45.75095,4.83927,2023-01-19 12:26:55.000,2023-05-20 02:00:35.000,,0
1803,1803,45.77624,4.87163,2023-01-19 12:26:55.000,2023-05-20 02:00:35.000,,0
1804,1804,45.75620,4.80273,2023-01-19 12:26:55.000,2023-05-20 02:00:35.000,,0
1805,1805,45.78752,4.81442,2023-01-19 12:26:55.000,2023-05-20 02:00:35.000,,0
1806,1806,45.76747,4.87403,2023-01-19 12:26:55.000,2023-05-20 02:00:35.000,,0
1807,1807,45.78458,4.85966,2023-01-19 12:26:55.000,2023-05-20 02:00:35.000,,0
1808,1808,45.78040,4.90495,2023-01-19 12:26:55.000,2023-05-20 02:00:35.000,,0
1809,1809,45.76923,4.88049,2023-01-19 12:26:55.000,2023-05-20 02:00:35.000,,0
1810,1810,45.70597,4.90089,2023-01-19 12:26:55.000,2023-05-20 02:00:35.000,,0
1811,1811,45.77970,4.86003,2023-01-19 12:26:55.000,2023-05-20 02:00:35.000,,0
1812,1812,45.77877,4.84111,2023-01-19 12:26:55.000,2023-05-20 02:00:35.000,,0
1813,1813,45.79169,4.84345,2023-01-19 12:26:55.000,2023-03-06 00:33:04.000,,0
1814,1814,45.71940,4.85468,2023-01-19 12:26:55.000,2023-05-20 02:00:35.000,,0
1815,1815,45.75025,4.85792,2023-01-19 12:26:55.000,2023-05-20 02:00:35.000,,0
1816,1816,45.78402,4.89710,2023-01-19 12:26:55.000,2023-05-20 02:00:35.000,,0
1817,1817,45.72589,4.85843,2023-01-19 12:26:55.000,2023-05-20 02:00:35.000,,0
1818,1818,45.74962,4.85299,2023-01-19 12:26:55.000,2023-05-20 02:00:35.000,,0
1819,1819,45.77475,4.88798,2023-01-19 12:26:55.000,2023-05-20 02:00:35.000,,0
1820,1820,45.74582,4.81718,2023-01-19 12:26:55.000,2023-05-20 02:00:35.000,,0
1821,1821,45.77542,4.81789,2023-01-19 12:26:55.000,2023-05-20 02:00:35.000,,0
1822,1822,45.75577,4.89154,2023-01-19 12:26:55.000,2023-05-20 02:00:35.000,,0
1823,1823,45.77817,4.81072,2023-01-19 12:26:55.000,2023-05-20 02:00:35.000,,0
1824,1824,45.75430,4.86359,2023-01-19 12:26:55.000,2023-05-20 02:00:35.000,,0
1825,1825,45.77031,4.86196,2023-01-19 12:26:55.000,2023-05-20 02:00:35.000,,0
1826,1826,45.75785,4.82610,2023-01-19 12:26:55.000,2023-05-20 02:00:35.000,,0
1827,1827,45.75251,4.84628,2023-01-19 12:26:55.000,2023-05-20 02:00:35.000,,0
1828,1828,45.74850,4.84051,2023-01-19 12:26:55.000,2023-05-20 02:00:35.000,,0
1829,1829,45.73237,4.86510,2023-01-19 12:26:55.000,2023-05-20 02:00:35.000,,0
1830,1830,45.77979,4.82763,2023-01-19 12:26:55.000,2023-05-20 02:00:36.000,,0
1831,1831,45.72540,4.88129,2023-01-19 12:26:55.000,2023-05-20 02:00:36.000,,0
1832,1832,45.77223,4.81939,2023-01-19 12:26:55.000,2023-05-20 02:00:36.000,,0
1833,1833,45.75183,4.85260,2023-01-19 12:26:55.000,2023-05-20 02:00:36.000,,0
1834,1834,45.74316,4.83416,2023-01-19 12:26:55.000,2023-05-20 02:00:36.000,,0
1835,1835,45.78481,4.85643,2023-01-19 12:26:55.000,2023-05-20 02:00:36.000,,0
1836,1836,45.75993,4.83211,2023-01-19 12:26:55.000,2023-05-20 02:00:36.000,,0
1837,1837,45.74956,4.87593,2023-01-19 12:26:55.000,2023-05-20 02:00:36.000,,0
1838,1838,45.74445,4.86089,2023-01-19 12:26:55.000,2023-05-20 02:00:36.000,,0
1839,1839,45.74835,4.87596,2023-01-19 12:26:55.000,2023-05-20 02:00:36.000,,0
1840,1840,45.73586,4.85689,2023-01-19 12:26:55.000,2023-05-20 02:00:36.000,,0
1841,1841,45.78042,4.90451,2023-01-19 12:26:55.000,2023-05-20 02:00:36.000,,0
1842,1842,45.75034,4.84505,2023-01-19 12:26:55.000,2023-05-20 02:00:36.000,,0
1843,1843,45.74956,4.88731,2023-01-19 12:26:55.000,2023-05-20 02:00:36.000,,0
1844,1844,45.77591,4.82539,2023-01-19 12:26:55.000,2023-05-20 02:00:36.000,,0
1845,1845,45.77458,4.87406,2023-01-19 12:26:55.000,2023-05-20 02:00:36.000,,0
1846,1846,45.76802,4.83173,2023-01-19 12:26:55.000,2023-05-20 02:00:36.000,,0
1847,1847,45.75711,4.85341,2023-01-19 12:26:55.000,2023-05-20 02:00:36.000,,0
1848,1848,45.74725,4.86539,2023-01-19 12:26:55.000,2023-05-20 02:00:36.000,,0
1849,1849,45.75050,4.78882,2023-01-19 12:26:55.000,2023-05-20 02:00:36.000,,0
1850,1850,45.77190,4.95572,2023-01-19 12:26:55.000,2023-05-20 02:00:36.000,,0
1851,1851,45.78546,4.85409,2023-01-19 12:26:55.000,2023-05-20 02:00:36.000,,0
1852,1852,45.77437,4.83272,2023-01-19 12:26:55.000,2023-05-20 02:00:36.000,,0
1853,1853,45.76938,4.84236,2023-01-19 12:26:55.000,2023-05-20 02:00:36.000,,0
1854,1854,45.77347,4.80029,2023-01-19 12:26:55.000,2023-05-20 02:00:36.000,,0
1855,1855,45.74616,4.82548,2023-01-19 12:26:55.000,2023-05-20 02:00:36.000,,0
1856,1856,45.76306,4.83425,2023-01-19 12:26:55.000,2023-05-20 02:00:36.000,,0
1857,1857,45.76004,4.86173,2023-01-19 12:26:55.000,2023-05-20 02:00:36.000,,0
1858,1858,45.76706,4.82701,2023-01-19 12:26:55.000,2023-05-20 02:00:36.000,,0
1859,1859,45.75012,4.82801,2023-01-19 12:26:55.000,2023-05-20 02:00:36.000,,0
1860,1860,45.76813,4.87910,2023-01-19 12:26:55.000,2023-05-20 02:00:36.000,,0
1861,1861,45.74293,4.90863,2023-01-19 12:26:55.000,2023-05-20 02:00:36.000,,0
1862,1862,45.73750,4.83748,2023-01-19 12:26:55.000,2023-05-20 02:00:36.000,,0
1863,1863,45.73774,4.82449,2023-01-19 12:26:55.000,2023-05-20 02:00:36.000,,0
1864,1864,45.76205,4.86849,2023-01-19 12:26:55.000,2023-05-20 02:00:36.000,,0
1865,1865,45.77406,4.82516,2023-01-19 12:26:55.000,2023-05-20 02:00:36.000,,0
1866,1866,45.75485,4.85749,2023-01-19 12:26:55.000,2023-05-20 02:00:36.000,,0
1867,1867,45.76372,4.84379,2023-01-19 12:26:55.000,2023-05-20 02:00:36.000,,0
1868,1868,45.76180,4.88073,2023-01-19 12:26:55.000,2023-05-20 02:00:36.000,,0
1869,1869,45.77014,4.80516,2023-01-19 12:26:55.000,2023-05-20 02:00:36.000,,0
1870,1870,45.76091,4.84529,2023-01-19 12:26:55.000,2023-05-20 02:00:36.000,,0
1871,1871,45.80119,4.82545,2023-01-19 12:26:55.000,2023-05-20 02:00:36.000,,0
1872,1872,45.75974,4.88994,2023-01-19 12:26:55.000,2023-05-20 02:00:36.000,,0
1873,1873,45.74264,4.85054,2023-01-19 12:26:55.000,2023-05-20 02:00:36.000,,0
1874,1874,45.76637,4.86506,2023-01-19 12:26:55.000,2023-05-20 02:00:36.000,,0
1875,1875,45.74583,4.87063,2023-01-19 12:26:55.000,2023-05-20 02:00:36.000,,0
1876,1876,45.75353,4.85778,2023-01-19 12:26:55.000,2023-03-06 00:33:04.000,,0
1877,1877,45.73136,4.86014,2023-01-19 12:26:55.000,2023-05-20 02:00:36.000,,0
1878,1878,45.77051,4.80087,2023-01-19 12:26:55.000,2023-05-20 02:00:36.000,,0
1879,1879,45.83250,4.84879,2023-01-19 12:26:55.000,2023-05-20 02:00:36.000,,0
1880,1880,45.77228,4.86577,2023-01-19 12:26:55.000,2023-05-20 02:00:36.000,,0
1881,1881,45.77336,4.82123,2023-01-19 12:26:55.000,2023-03-06 00:33:04.000,,0
1882,1882,45.76406,4.86580,2023-01-19 12:26:55.000,2023-05-20 02:00:36.000,,0
1883,1883,45.75949,4.83016,2023-01-19 12:26:55.000,2023-05-20 02:00:36.000,,0
1884,1884,45.77752,4.84492,2023-01-19 12:26:55.000,2023-05-20 02:00:36.000,,0
1885,1885,45.76482,4.84157,2023-01-19 12:26:55.000,2023-05-20 02:00:36.000,,0
1886,1886,45.74222,4.86022,2023-01-19 12:26:55.000,2023-05-20 02:00:36.000,,0
1887,1887,45.75207,4.91466,2023-01-19 12:26:55.000,2023-05-20 02:00:36.000,,0
1888,1888,45.74943,4.83482,2023-01-19 12:26:55.000,2023-05-20 02:00:36.000,,0
1889,1889,45.74668,4.84445,2023-01-19 12:26:55.000,2023-05-20 02:00:36.000,,0
1890,1890,45.74192,4.89407,2023-01-19 12:26:55.000,2023-05-20 02:00:36.000,,0
1891,1891,45.72788,4.86355,2023-01-19 12:26:55.000,2023-05-20 02:00:36.000,,0
1892,1892,45.74049,4.88808,2023-01-19 12:26:55.000,2023-05-20 02:00:36.000,,0
1893,1893,45.76205,4.82873,2023-01-19 12:26:55.000,2023-05-20 02:00:36.000,,0
1894,1894,45.76521,4.90981,2023-01-19 12:26:55.000,2023-05-20 02:00:36.000,,0
1895,1895,45.77622,4.86264,2023-01-19 12:26:55.000,2023-05-20 02:00:36.000,,0
1896,1896,45.76822,4.82753,2023-01-19 12:26:55.000,2023-05-20 02:00:36.000,,0
1897,1897,45.79162,4.80843,2023-01-19 12:26:55.000,2023-05-20 02:00:36.000,,0
1898,1898,45.77103,4.79644,2023-01-19 12:26:55.000,2023-05-20 02:00:36.000,,0
1899,1899,45.76434,4.85349,2023-01-19 12:26:55.000,2023-05-20 02:00:36.000,,0
1900,1900,45.76183,4.88616,2023-01-19 12:26:55.000,2023-05-20 02:00:36.000,,0
1901,1901,45.75897,4.85360,2023-01-19 12:26:55.000,2023-05-20 02:00:36.000,,0
1902,1902,45.76628,4.85685,2023-01-19 12:26:55.000,2023-05-20 02:00:36.000,,0
1903,1903,45.75345,4.80440,2023-01-19 12:26:55.000,2023-05-20 02:00:36.000,,0
1904,1904,45.74357,4.87008,2023-01-19 12:26:55.000,2023-05-20 02:00:36.000,,0
1905,1905,45.79742,4.82904,2023-01-19 12:26:55.000,2023-05-20 02:00:36.000,,0
1906,1906,45.79041,4.81636,2023-01-19 12:26:55.000,2023-05-20 02:00:36.000,,0
1907,1907,45.78170,4.82060,2023-01-19 12:26:55.000,2023-05-20 02:00:36.000,,0
1908,1908,45.77939,4.86307,2023-01-19 12:26:55.000,2023-05-20 02:00:36.000,,0
1909,1909,45.76671,4.85207,2023-01-19 12:26:55.000,2023-05-20 02:00:36.000,,0
1910,1910,45.75958,4.88274,2023-01-19 12:26:55.000,2023-05-20 02:00:36.000,,0
1911,1911,45.77066,4.84995,2023-01-19 12:26:55.000,2023-05-20 02:00:36.000,,0
1912,1912,45.75597,4.81890,2023-01-19 12:26:55.000,2023-05-20 02:00:36.000,,0
1913,1913,45.73867,4.87812,2023-01-19 12:26:55.000,2023-05-20 02:00:36.000,,0
1914,1914,45.74796,4.82490,2023-01-19 12:26:55.000,2023-05-20 02:00:36.000,,0
1915,1915,45.73403,4.90878,2023-01-19 12:26:55.000,2023-05-20 02:00:36.000,,0
1916,1916,45.75938,4.83541,2023-01-19 12:26:55.000,2023-05-20 02:00:36.000,,0
1917,1917,45.74959,4.80097,2023-01-19 12:26:55.000,2023-05-20 02:00:36.000,,0
1918,1918,45.77568,4.80531,2023-01-19 12:26:55.000,2023-05-20 02:00:36.000,,0
1919,1919,45.75308,4.82971,2023-01-19 12:26:55.000,2023-05-20 02:00:36.000,,0
1920,1920,45.74086,4.86824,2023-01-19 12:26:55.000,2023-05-20 02:00:36.000,,0
1921,1921,45.75107,4.84802,2023-01-19 12:26:55.000,2023-05-20 02:00:36.000,,0
1922,1922,45.75346,4.83337,2023-01-19 12:26:55.000,2023-05-20 02:00:36.000,,0
1923,1923,45.72749,4.83115,2023-01-19 12:26:55.000,2023-05-20 02:00:36.000,,0
1924,1924,45.73079,4.88751,2023-01-19 12:26:55.000,2023-05-20 02:00:36.000,,0
1925,1925,45.73565,4.85304,2023-01-19 12:26:55.000,2023-05-20 02:00:36.000,,0
1926,1926,45.76791,4.81987,2023-01-19 12:26:55.000,2023-05-20 02:00:36.000,,0
1927,1927,45.77419,4.82774,2023-01-19 12:26:55.000,2023-05-20 02:00:36.000,,0
1928,1928,45.72016,4.79843,2023-01-19 12:26:55.000,2023-05-20 02:00:36.000,,0
1929,1929,45.76069,4.86307,2023-01-19 12:26:55.000,2023-05-20 02:00:36.000,,0
1930,1930,45.77933,4.82026,2023-01-19 12:26:55.000,2023-05-20 02:00:36.000,,0
1931,1931,45.81597,4.88702,2023-01-19 12:26:55.000,2023-05-20 02:00:36.000,,0
1932,1932,45.75991,4.85755,2023-01-19 12:26:55.000,2023-05-20 02:00:36.000,,0
1933,1933,45.77156,4.89038,2023-01-19 12:26:55.000,2023-05-20 02:00:36.000,,0
1934,1934,45.75599,4.87741,2023-01-19 12:26:55.000,2023-05-20 02:00:36.000,,0
1935,1935,45.77001,4.82927,2023-01-19 12:26:55.000,2023-05-20 02:00:36.000,,0
1936,1936,45.75368,4.88929,2023-01-19 12:26:55.000,2023-05-20 02:00:36.000,,0
1937,1937,45.77839,4.87967,2023-01-19 12:26:55.000,2023-05-20 02:00:36.000,,0
1938,1938,45.76159,4.85048,2023-01-19 12:26:55.000,2023-05-20 02:00:36.000,,0
1939,1939,45.77074,4.85671,2023-01-19 12:26:55.000,2023-05-20 02:00:36.000,,0
1940,1940,45.72977,4.86816,2023-01-19 12:26:55.000,2023-05-20 02:00:36.000,,0
1941,1941,45.76324,4.77864,2023-01-19 12:26:55.000,2023-05-20 02:00:36.000,,0
1942,1942,45.78919,4.79931,2023-01-19 12:26:55.000,2023-05-20 02:00:36.000,,0
1943,1943,45.76438,4.91928,2023-01-19 12:26:55.000,2023-05-20 02:00:36.000,,0
1944,1944,45.76376,4.84708,2023-01-19 12:26:55.000,2023-05-20 02:00:36.000,,0
1945,1945,45.76796,4.88723,2023-01-19 12:26:55.000,2023-05-20 02:00:36.000,,0
1946,1946,45.77696,4.87655,2023-01-19 12:26:55.000,2023-03-19 21:15:03.000,,0
1947,1947,45.77665,4.90237,2023-01-19 12:26:55.000,2023-05-20 02:00:36.000,,0
1948,1948,45.77608,4.83254,2023-01-19 12:26:55.000,2023-05-20 02:00:36.000,,0
1949,1949,45.77114,4.88504,2023-01-19 12:26:55.000,2023-05-20 02:00:36.000,,0
1950,1950,45.76916,4.89678,2023-01-19 12:26:55.000,2023-05-20 02:00:36.000,,0
1951,1951,45.72979,4.83814,2023-01-19 12:26:55.000,2023-05-20 02:00:36.000,,0
1952,1952,45.75965,4.84814,2023-01-19 12:26:55.000,2023-05-20 02:00:36.000,,0
1953,1953,45.75936,4.84231,2023-01-19 12:26:55.000,2023-05-20 02:00:36.000,,0
1954,1954,45.75305,4.82830,2023-01-19 12:26:55.000,2023-05-20 02:00:36.000,,0
1955,1955,45.73674,4.83411,2023-01-19 12:26:55.000,2023-05-20 02:00:36.000,,0
1956,1956,45.69786,4.79466,2023-01-19 12:26:55.000,2023-05-20 02:00:36.000,,0
1957,1957,45.77285,4.85627,2023-01-19 12:26:55.000,2023-05-20 02:00:36.000,,0
1958,1958,45.72280,4.84271,2023-01-19 12:26:55.000,2023-05-20 02:00:36.000,,0
1959,1959,45.73332,4.87861,2023-01-19 12:26:55.000,2023-05-20 02:00:36.000,,0
1960,1960,45.72769,4.83739,2023-01-19 12:26:55.000,2023-05-20 02:00:36.000,,0
1961,1961,45.77511,4.77853,2023-01-19 12:26:55.000,2023-05-20 02:00:36.000,,0
1962,1962,45.73574,4.82773,2023-01-19 12:26:55.000,2023-05-20 02:00:36.000,,0
1963,1963,45.74669,4.86750,2023-01-19 12:26:55.000,2023-05-20 02:00:36.000,,0
1964,1964,45.77423,4.86427,2023-01-19 12:26:55.000,2023-05-20 02:00:36.000,,0
1965,1965,45.70325,4.82120,2023-01-19 12:26:55.000,2023-05-20 02:00:36.000,,0
1966,1966,45.77453,4.84844,2023-01-19 12:26:55.000,2023-05-20 02:00:36.000,,0
1967,1967,45.76091,4.92057,2023-01-19 12:26:55.000,2023-05-20 02:00:36.000,,0
1968,1968,45.77643,4.86698,2023-01-19 12:26:55.000,2023-05-20 02:00:36.000,,0
1969,1969,45.77323,4.84195,2023-01-19 12:26:55.000,2023-05-20 02:00:36.000,,0
1970,1970,45.75781,4.86151,2023-01-19 12:26:55.000,2023-05-20 02:00:36.000,,0
1971,1971,45.76006,4.79837,2023-01-19 12:26:55.000,2023-03-06 00:33:04.000,,0
1972,1972,45.75000,4.86459,2023-01-19 12:26:55.000,2023-05-20 02:00:36.000,,0
1973,1973,45.77023,4.86310,2023-01-19 12:26:55.000,2023-05-20 02:00:36.000,,0
1974,1974,45.76980,4.81268,2023-01-19 12:26:55.000,2023-05-20 02:00:36.000,,0
1975,1975,45.72731,4.81478,2023-01-19 12:26:55.000,2023-03-06 00:33:04.000,,0
1976,1976,45.78285,4.80729,2023-01-19 12:26:55.000,2023-05-20 02:00:36.000,,0
1977,1977,45.77179,4.84459,2023-01-19 12:26:55.000,2023-05-20 02:00:36.000,,0
1978,1978,45.73648,4.86979,2023-01-19 12:26:55.000,2023-05-20 02:00:36.000,,0
1979,1979,45.76147,4.87247,2023-01-19 12:26:55.000,2023-05-20 02:00:36.000,,0
1980,1980,45.75984,4.83578,2023-01-19 12:26:55.000,2023-05-20 02:00:36.000,,0
1981,1981,45.75719,4.84049,2023-01-19 12:26:55.000,2023-05-20 02:00:36.000,,0
1982,1982,45.75245,4.85879,2023-01-19 12:26:55.000,2023-05-20 02:00:36.000,,0
1983,1983,45.77864,4.80710,2023-01-19 12:26:55.000,2023-05-20 02:00:36.000,,0
1984,1984,45.75748,4.85839,2023-01-19 12:26:55.000,2023-03-06 00:33:04.000,,0
1985,1985,45.75442,4.88525,2023-01-19 12:26:55.000,2023-05-20 02:00:36.000,,0
1986,1986,45.78820,4.81857,2023-01-19 12:26:55.000,2023-05-20 02:00:36.000,,0
1987,1987,45.71443,4.93098,2023-01-19 12:26:55.000,2023-05-20 02:00:36.000,,0
1988,1988,45.72478,4.87075,2023-01-19 12:26:55.000,2023-05-20 02:00:36.000,,0
1989,1989,45.75677,4.83392,2023-01-19 12:26:55.000,2023-05-20 02:00:36.000,,0
1990,1990,45.73672,4.84108,2023-01-19 12:26:55.000,2023-05-20 02:00:36.000,,0
1991,1991,45.76607,4.83285,2023-01-19 12:26:55.000,2023-05-20 02:00:36.000,,0
1992,1992,45.76401,4.84993,2023-01-19 12:26:55.000,2023-05-20 02:00:36.000,,0
1993,1993,45.75123,4.82688,2023-01-19 12:26:55.000,2023-05-20 02:00:36.000,,0
1994,1994,45.77743,4.82053,2023-01-19 12:26:55.000,2023-05-20 02:00:36.000,,0
1995,1995,45.75190,4.84381,2023-01-19 12:26:55.000,2023-05-20 02:00:36.000,,0
1996,1996,45.77313,4.80783,2023-01-19 12:26:55.000,2023-05-20 02:00:36.000,,0
1997,1997,45.75704,4.86532,2023-01-19 12:26:55.000,2023-05-20 02:00:36.000,,0
1998,1998,45.74853,4.86153,2023-01-19 12:26:55.000,2023-05-20 02:00:36.000,,0
1999,1999,45.75377,4.84804,2023-01-19 12:26:55.000,2023-05-20 02:00:36.000,,0
2000,2000,45.77191,4.87907,2023-01-19 12:26:55.000,2023-05-20 02:00:36.000,,0
2001,2001,45.78040,4.90487,2023-01-19 12:26:55.000,2023-05-20 02:00:36.000,,0
2002,2002,45.73748,4.86550,2023-01-19 12:26:55.000,2023-05-20 02:00:36.000,,0
2003,2003,45.76705,4.89247,2023-01-19 12:26:55.000,2023-05-20 02:00:36.000,,0
2004,2004,45.74005,4.85941,2023-01-19 12:26:55.000,2023-05-20 02:00:36.000,,0
2005,2005,45.75291,4.86392,2023-01-19 12:26:55.000,2023-05-20 02:00:36.000,,0
2006,2006,45.74678,4.84205,2023-01-19 12:26:55.000,2023-05-20 02:00:36.000,,0
2007,2007,45.70856,4.85482,2023-01-19 12:26:55.000,2023-05-20 02:00:36.000,,0
2008,2008,45.75653,4.79662,2023-01-19 12:26:55.000,2023-05-20 02:00:36.000,,0
2009,2009,45.78353,4.87129,2023-01-19 12:26:55.000,2023-05-20 02:00:36.000,,0
2010,2010,45.78653,4.81145,2023-01-19 12:26:55.000,2023-05-20 02:00:36.000,,0
2011,2011,45.73079,4.82373,2023-01-19 12:26:55.000,2023-05-20 02:00:36.000,,0
2012,2012,45.73663,4.91701,2023-01-19 12:26:55.000,2023-05-20 02:00:36.000,,0
2013,2013,45.79175,4.82360,2023-01-19 12:26:55.000,2023-05-20 02:00:36.000,,0
2014,2014,45.75255,4.85576,2023-01-19 12:26:55.000,2023-05-20 02:00:36.000,,0
2015,2015,45.75765,4.88338,2023-01-19 12:26:55.000,2023-05-20 02:00:36.000,,0
2016,2016,45.75112,4.85560,2023-01-19 12:26:55.000,2023-05-20 02:00:36.000,,0
2017,2017,45.71404,4.80664,2023-01-19 12:26:55.000,2023-05-20 02:00:36.000,,0
2018,2018,45.75873,4.83414,2023-01-19 12:26:55.000,2023-05-20 02:00:36.000,,0
2019,2019,45.77219,4.83792,2023-01-19 12:26:55.000,2023-05-20 02:00:36.000,,0
2020,2020,45.76076,4.83430,2023-01-19 12:26:55.000,2023-05-20 02:00:36.000,,0
2021,2021,45.78229,4.84938,2023-01-19 12:26:55.000,2023-05-20 02:00:36.000,,0
2022,2022,45.77787,4.88424,2023-01-19 12:26:55.000,2023-05-20 02:00:36.000,,0
